x: 0, y: 0Vx: 0, Vy: 0time0
x: 6.10531, y: -1.80209Vx: 0.204554, Vy: 0.629137time29.36
x: 6.10735, y: -1.79575Vx: 0.204554, Vy: 0.639137time29.37
x: 6.1094, y: -1.78931Vx: 0.204554, Vy: 0.649137time29.38
x: 6.11144, y: -1.78277Vx: 0.204554, Vy: 0.659137time29.39
x: 6.11349, y: -1.77613Vx: 0.204554, Vy: 0.669137time29.4
x: 6.11553, y: -1.76939Vx: 0.204554, Vy: 0.679137time29.41
x: 6.11758, y: -1.76254Vx: 0.204554, Vy: 0.689137time29.42
x: 6.11963, y: -1.7556Vx: 0.204554, Vy: 0.699137time29.43
x: 6.12167, y: -1.74856Vx: 0.204554, Vy: 0.709137time29.44
x: 6.12372, y: -1.74142Vx: 0.204554, Vy: 0.719137time29.45
x: 6.12576, y: -1.73418Vx: 0.204554, Vy: 0.729137time29.46
x: 6.12781, y: -1.72684Vx: 0.204554, Vy: 0.739137time29.47
x: 6.12985, y: -1.7194Vx: 0.204554, Vy: 0.749137time29.48
x: 6.1319, y: -1.71186Vx: 0.204554, Vy: 0.759137time29.49
x: 6.13394, y: -1.70421Vx: 0.204554, Vy: 0.769137time29.5
x: 6.13599, y: -1.69647Vx: 0.204554, Vy: 0.779137time29.51
x: 6.13804, y: -1.68863Vx: 0.204554, Vy: 0.789137time29.52
x: 6.14008, y: -1.68069Vx: 0.204554, Vy: 0.799137time29.53
x: 6.14213, y: -1.67265Vx: 0.204554, Vy: 0.809137time29.54
x: 6.14417, y: -1.66451Vx: 0.204554, Vy: 0.819137time29.55
x: 6.14622, y: -1.65627Vx: 0.204554, Vy: 0.829137time29.56
x: 6.14826, y: -1.64792Vx: 0.204554, Vy: 0.839137time29.57
x: 6.15031, y: -1.63948Vx: 0.204554, Vy: 0.849137time29.58
x: 6.15235, y: -1.63094Vx: 0.204554, Vy: 0.859137time29.59
x: 6.1544, y: -1.6223Vx: 0.204554, Vy: 0.869137time29.6
x: 6.15645, y: -1.61356Vx: 0.204554, Vy: 0.877976time29.61
x: 6.15849, y: -1.60474Vx: 0.204554, Vy: 0.88565time29.62
x: 6.16054, y: -1.59585Vx: 0.204554, Vy: 0.893323time29.63
x: 6.16258, y: -1.58688Vx: 0.204554, Vy: 0.900996time29.64
x: 6.16463, y: -1.57783Vx: 0.204554, Vy: 0.908669time29.65
x: 6.16667, y: -1.5687Vx: 0.204554, Vy: 0.916343time29.66
x: 6.16872, y: -1.5595Vx: 0.204554, Vy: 0.923589time29.67
x: 6.17076, y: -1.55025Vx: 0.204554, Vy: 0.927731time29.68
x: 6.17281, y: -1.54095Vx: 0.204554, Vy: 0.931873time29.69
x: 6.17486, y: -1.53161Vx: 0.204554, Vy: 0.936015time29.7
x: 6.1769, y: -1.52223Vx: 0.204554, Vy: 0.940157time29.71
x: 6.17895, y: -1.5128Vx: 0.204554, Vy: 0.9443time29.72
x: 6.18099, y: -1.50334Vx: 0.204554, Vy: 0.948442time29.73
x: 6.18304, y: -1.49384Vx: 0.204554, Vy: 0.952584time29.74
x: 6.18508, y: -1.4843Vx: 0.204554, Vy: 0.954766time29.75
x: 6.18713, y: -1.47474Vx: 0.204554, Vy: 0.956083time29.76
x: 6.18917, y: -1.46517Vx: 0.204554, Vy: 0.957399time29.77
x: 6.19122, y: -1.45559Vx: 0.204554, Vy: 0.958716time29.78
x: 6.19326, y: -1.446Vx: 0.204554, Vy: 0.960032time29.79
x: 6.19531, y: -1.43639Vx: 0.204554, Vy: 0.961349time29.8
x: 6.19736, y: -1.42677Vx: 0.204554, Vy: 0.962665time29.81
x: 6.1994, y: -1.41714Vx: 0.204554, Vy: 0.963982time29.82
x: 6.20145, y: -1.4075Vx: 0.204554, Vy: 0.964347time29.83
x: 6.20349, y: -1.39785Vx: 0.204554, Vy: 0.964347time29.84
x: 6.20554, y: -1.38821Vx: 0.204554, Vy: 0.964347time29.85
x: 6.20758, y: -1.37857Vx: 0.204554, Vy: 0.964347time29.86
x: 6.20963, y: -1.36892Vx: 0.204554, Vy: 0.964347time29.87
x: 6.21167, y: -1.35928Vx: 0.204554, Vy: 0.964347time29.88
x: 6.21372, y: -1.34964Vx: 0.204554, Vy: 0.964347time29.89
x: 6.21577, y: -1.33999Vx: 0.204554, Vy: 0.964347time29.9
x: 6.21781, y: -1.33035Vx: 0.204554, Vy: 0.964347time29.91
x: 6.21986, y: -1.32071Vx: 0.204554, Vy: 0.964347time29.92
x: 6.2219, y: -1.31106Vx: 0.204554, Vy: 0.964347time29.93
x: 6.22395, y: -1.30142Vx: 0.204554, Vy: 0.964347time29.94
x: 6.22599, y: -1.29178Vx: 0.204554, Vy: 0.964347time29.95
x: 6.22804, y: -1.28213Vx: 0.204554, Vy: 0.964347time29.96
x: 6.23008, y: -1.27249Vx: 0.204554, Vy: 0.964347time29.97
x: 6.23213, y: -1.26285Vx: 0.204554, Vy: 0.964347time29.98
x: 6.23418, y: -1.2532Vx: 0.204554, Vy: 0.964347time29.99
x: 6.23622, y: -1.24356Vx: 0.204554, Vy: 0.964347time30
x: 6.23827, y: -1.23391Vx: 0.204554, Vy: 0.964347time30.01
x: 6.24031, y: -1.22427Vx: 0.204554, Vy: 0.964347time30.02
x: 6.24236, y: -1.21463Vx: 0.204554, Vy: 0.964347time30.03
x: 6.2444, y: -1.20498Vx: 0.204554, Vy: 0.964347time30.04
x: 6.24645, y: -1.19534Vx: 0.204554, Vy: 0.964347time30.05
x: 6.24849, y: -1.1857Vx: 0.204554, Vy: 0.964347time30.06
x: 6.25054, y: -1.17605Vx: 0.204554, Vy: 0.964347time30.07
x: 6.25259, y: -1.16641Vx: 0.204554, Vy: 0.964347time30.08
x: 6.25463, y: -1.15677Vx: 0.204554, Vy: 0.964347time30.09
x: 6.25668, y: -1.14712Vx: 0.204554, Vy: 0.964347time30.1
x: 6.25872, y: -1.13748Vx: 0.204554, Vy: 0.964347time30.11
x: 6.26077, y: -1.12784Vx: 0.204554, Vy: 0.964347time30.12
x: 6.26281, y: -1.11819Vx: 0.204554, Vy: 0.964347time30.13
x: 6.26486, y: -1.10855Vx: 0.204554, Vy: 0.964347time30.14
x: 6.2669, y: -1.09891Vx: 0.204554, Vy: 0.964347time30.15
x: 6.26895, y: -1.08926Vx: 0.204554, Vy: 0.964347time30.16
x: 6.271, y: -1.07962Vx: 0.204554, Vy: 0.964347time30.17
x: 6.27304, y: -1.06998Vx: 0.204554, Vy: 0.964347time30.18
x: 6.27509, y: -1.06033Vx: 0.204554, Vy: 0.964347time30.19
x: 6.27713, y: -1.05069Vx: 0.204554, Vy: 0.964347time30.2
x: 6.27918, y: -1.04105Vx: 0.204554, Vy: 0.964347time30.21
x: 6.28122, y: -1.0314Vx: 0.204554, Vy: 0.964347time30.22
x: 6.28327, y: -1.02176Vx: 0.204554, Vy: 0.964347time30.23
x: 6.28531, y: -1.01211Vx: 0.204554, Vy: 0.964347time30.24
x: 6.28736, y: -1.00247Vx: 0.204554, Vy: 0.964347time30.25
x: 6.28941, y: -0.992828Vx: 0.204554, Vy: 0.964347time30.26
x: 6.29145, y: -0.983185Vx: 0.204554, Vy: 0.964347time30.27
x: 6.2935, y: -0.973541Vx: 0.204554, Vy: 0.964347time30.28
x: 6.29554, y: -0.963898Vx: 0.204554, Vy: 0.964347time30.29
x: 6.29759, y: -0.954254Vx: 0.204554, Vy: 0.964347time30.3
x: 6.29963, y: -0.944611Vx: 0.204554, Vy: 0.964347time30.31
x: 6.30168, y: -0.934967Vx: 0.204554, Vy: 0.964347time30.32
x: 6.30372, y: -0.925324Vx: 0.204554, Vy: 0.964347time30.33
x: 6.30577, y: -0.91568Vx: 0.204554, Vy: 0.964347time30.34
x: 6.30781, y: -0.906037Vx: 0.204554, Vy: 0.964347time30.35
x: 6.30986, y: -0.896393Vx: 0.204554, Vy: 0.964347time30.36
x: 6.31191, y: -0.88675Vx: 0.204554, Vy: 0.964347time30.37
x: 6.31395, y: -0.877106Vx: 0.204554, Vy: 0.964347time30.38
x: 6.316, y: -0.867463Vx: 0.204554, Vy: 0.964347time30.39
x: 6.31804, y: -0.857819Vx: 0.204554, Vy: 0.964347time30.4
x: 6.32009, y: -0.848176Vx: 0.204554, Vy: 0.964347time30.41
x: 6.32213, y: -0.838533Vx: 0.204554, Vy: 0.964347time30.42
x: 6.32418, y: -0.828889Vx: 0.204554, Vy: 0.964347time30.43
x: 6.32622, y: -0.819246Vx: 0.204554, Vy: 0.964347time30.44
x: 6.32827, y: -0.809602Vx: 0.204554, Vy: 0.964347time30.45
x: 6.33032, y: -0.799959Vx: 0.204554, Vy: 0.964347time30.46
x: 6.33236, y: -0.790315Vx: 0.204554, Vy: 0.964347time30.47
x: 6.33441, y: -0.780672Vx: 0.204554, Vy: 0.964347time30.48
x: 6.33645, y: -0.771028Vx: 0.204554, Vy: 0.964347time30.49
x: 6.3385, y: -0.761385Vx: 0.204554, Vy: 0.964347time30.5
x: 6.34054, y: -0.751741Vx: 0.204554, Vy: 0.964347time30.51
x: 6.34259, y: -0.742098Vx: 0.204554, Vy: 0.964347time30.52
x: 6.34463, y: -0.732454Vx: 0.204554, Vy: 0.964347time30.53
x: 6.34668, y: -0.722811Vx: 0.204554, Vy: 0.964347time30.54
x: 6.34873, y: -0.713167Vx: 0.204554, Vy: 0.964347time30.55
x: 6.35077, y: -0.703524Vx: 0.204554, Vy: 0.964347time30.56
x: 6.35282, y: -0.693881Vx: 0.204554, Vy: 0.964347time30.57
x: 6.35486, y: -0.684237Vx: 0.204554, Vy: 0.964347time30.58
x: 6.35691, y: -0.674594Vx: 0.204554, Vy: 0.964347time30.59
x: 6.35895, y: -0.66495Vx: 0.204554, Vy: 0.964347time30.6
x: 6.361, y: -0.655307Vx: 0.204554, Vy: 0.964347time30.61
x: 6.36304, y: -0.645663Vx: 0.204554, Vy: 0.964347time30.62
x: 6.36509, y: -0.63602Vx: 0.204554, Vy: 0.964347time30.63
x: 6.36714, y: -0.626376Vx: 0.204554, Vy: 0.964347time30.64
x: 6.36918, y: -0.616733Vx: 0.204554, Vy: 0.964347time30.65
x: 6.37123, y: -0.607089Vx: 0.204554, Vy: 0.964347time30.66
x: 6.37327, y: -0.597446Vx: 0.204554, Vy: 0.964347time30.67
x: 6.37532, y: -0.587802Vx: 0.204554, Vy: 0.964347time30.68
x: 6.37736, y: -0.578159Vx: 0.204554, Vy: 0.964347time30.69
x: 6.37941, y: -0.568515Vx: 0.204554, Vy: 0.964347time30.7
x: 6.38145, y: -0.558872Vx: 0.204554, Vy: 0.964347time30.71
x: 6.3835, y: -0.549229Vx: 0.204554, Vy: 0.964347time30.72
x: 6.38555, y: -0.539585Vx: 0.204554, Vy: 0.964347time30.73
x: 6.38759, y: -0.529942Vx: 0.204554, Vy: 0.964347time30.74
x: 6.38964, y: -0.520298Vx: 0.204554, Vy: 0.964347time30.75
x: 6.39168, y: -0.510655Vx: 0.204554, Vy: 0.964347time30.76
x: 6.39373, y: -0.501011Vx: 0.204554, Vy: 0.964347time30.77
x: 6.39577, y: -0.491368Vx: 0.204554, Vy: 0.964347time30.78
x: 6.39782, y: -0.481724Vx: 0.204554, Vy: 0.964347time30.79
x: 6.39986, y: -0.472081Vx: 0.204554, Vy: 0.964347time30.8
x: 6.40191, y: -0.462437Vx: 0.204554, Vy: 0.964347time30.81
x: 6.40396, y: -0.452794Vx: 0.204554, Vy: 0.964347time30.82
x: 6.406, y: -0.44315Vx: 0.204554, Vy: 0.964347time30.83
x: 6.40805, y: -0.433507Vx: 0.204554, Vy: 0.964347time30.84
x: 6.41009, y: -0.423863Vx: 0.204554, Vy: 0.964347time30.85
x: 6.41214, y: -0.41422Vx: 0.204554, Vy: 0.964347time30.86
x: 6.41418, y: -0.404576Vx: 0.204554, Vy: 0.964347time30.87
x: 6.41623, y: -0.394933Vx: 0.204554, Vy: 0.964347time30.88
x: 6.41827, y: -0.38529Vx: 0.204554, Vy: 0.964347time30.89
x: 6.42032, y: -0.375646Vx: 0.204554, Vy: 0.964347time30.9
x: 6.42236, y: -0.366003Vx: 0.204554, Vy: 0.964347time30.91
x: 6.42441, y: -0.356359Vx: 0.204554, Vy: 0.964347time30.92
x: 6.42646, y: -0.346716Vx: 0.204554, Vy: 0.964347time30.93
x: 6.4285, y: -0.337072Vx: 0.204554, Vy: 0.964347time30.94
x: 6.43055, y: -0.327429Vx: 0.204554, Vy: 0.964347time30.95
x: 6.43259, y: -0.317785Vx: 0.204554, Vy: 0.964347time30.96
x: 6.43464, y: -0.308142Vx: 0.204554, Vy: 0.964347time30.97
x: 6.43668, y: -0.298498Vx: 0.204554, Vy: 0.964347time30.98
x: 6.43873, y: -0.288855Vx: 0.204554, Vy: 0.964347time30.99
x: 6.44077, y: -0.279211Vx: 0.204554, Vy: 0.964347time31
x: 6.44282, y: -0.269568Vx: 0.204554, Vy: 0.964347time31.01
x: 6.44487, y: -0.259924Vx: 0.204554, Vy: 0.964347time31.02
x: 6.44691, y: -0.250281Vx: 0.204554, Vy: 0.964347time31.03
x: 6.44896, y: -0.240638Vx: 0.204554, Vy: 0.964347time31.04
x: 6.451, y: -0.230994Vx: 0.204554, Vy: 0.964347time31.05
x: 6.45305, y: -0.221351Vx: 0.204554, Vy: 0.964347time31.06
x: 6.45509, y: -0.211707Vx: 0.204554, Vy: 0.964347time31.07
x: 6.45714, y: -0.202064Vx: 0.204554, Vy: 0.964347time31.08
x: 6.45918, y: -0.19242Vx: 0.204554, Vy: 0.964347time31.09
x: 6.46123, y: -0.182777Vx: 0.204554, Vy: 0.964347time31.1
x: 6.46328, y: -0.173133Vx: 0.204554, Vy: 0.964347time31.11
x: 6.46532, y: -0.16349Vx: 0.204554, Vy: 0.964347time31.12
x: 6.46737, y: -0.153846Vx: 0.204554, Vy: 0.964347time31.13
x: 6.46941, y: -0.144203Vx: 0.204554, Vy: 0.964347time31.14
x: 6.47146, y: -0.134559Vx: 0.204554, Vy: 0.964347time31.15
x: 6.4735, y: -0.124916Vx: 0.204554, Vy: 0.964347time31.16
x: 6.47555, y: -0.115272Vx: 0.204554, Vy: 0.964347time31.17
x: 6.47759, y: -0.105629Vx: 0.204554, Vy: 0.964347time31.18
x: 6.47964, y: -0.0959855Vx: 0.204554, Vy: 0.964347time31.19
x: 6.48169, y: -0.0863421Vx: 0.204554, Vy: 0.964347time31.2
x: 6.48373, y: -0.0766986Vx: 0.204554, Vy: 0.964347time31.21
x: 6.48578, y: -0.0670551Vx: 0.204554, Vy: 0.964347time31.22
x: 6.48782, y: -0.0574117Vx: 0.204554, Vy: 0.964347time31.23
x: 6.48987, y: -0.0477682Vx: 0.204554, Vy: 0.964347time31.24
x: 6.49191, y: -0.0381247Vx: 0.204554, Vy: 0.964347time31.25
x: 6.49396, y: -0.0284813Vx: 0.204554, Vy: 0.964347time31.26
x: 6.496, y: -0.0188378Vx: 0.204554, Vy: 0.964347time31.27
x: 6.49805, y: -0.00919434Vx: 0.204554, Vy: 0.964347time31.28
x: 6.5001, y: 0.000449124Vx: 0.204554, Vy: 0.964347time31.29
x: 6.50214, y: 0.0100926Vx: 0.204554, Vy: 0.964347time31.3
x: 6.50419, y: 0.0197361Vx: 0.204554, Vy: 0.964347time31.31
x: 6.50623, y: 0.0293795Vx: 0.204554, Vy: 0.964347time31.32
x: 6.50828, y: 0.039023Vx: 0.204554, Vy: 0.964347time31.33
x: 6.51032, y: 0.0486665Vx: 0.204554, Vy: 0.964347time31.34
x: 6.51237, y: 0.0583099Vx: 0.204554, Vy: 0.964347time31.35
x: 6.51441, y: 0.0679534Vx: 0.204554, Vy: 0.964347time31.36
x: 6.51646, y: 0.0775969Vx: 0.204554, Vy: 0.964347time31.37
x: 6.51851, y: 0.0872403Vx: 0.204554, Vy: 0.964347time31.38
x: 6.52055, y: 0.0968838Vx: 0.204554, Vy: 0.964347time31.39
x: 6.5226, y: 0.106527Vx: 0.204554, Vy: 0.964347time31.4
x: 6.52464, y: 0.116171Vx: 0.204554, Vy: 0.964347time31.41
x: 6.52669, y: 0.125814Vx: 0.204554, Vy: 0.964347time31.42
x: 6.52873, y: 0.135458Vx: 0.204554, Vy: 0.964347time31.43
x: 6.53078, y: 0.145101Vx: 0.204554, Vy: 0.964347time31.44
x: 6.53282, y: 0.154745Vx: 0.204554, Vy: 0.964347time31.45
x: 6.53487, y: 0.164388Vx: 0.204554, Vy: 0.964347time31.46
x: 6.53691, y: 0.174032Vx: 0.204554, Vy: 0.964347time31.47
x: 6.53896, y: 0.183675Vx: 0.204554, Vy: 0.964347time31.48
x: 6.54101, y: 0.193318Vx: 0.204554, Vy: 0.964347time31.49
x: 6.54305, y: 0.202962Vx: 0.204554, Vy: 0.964347time31.5
x: 6.5451, y: 0.212605Vx: 0.204554, Vy: 0.964347time31.51
x: 6.54714, y: 0.222249Vx: 0.204554, Vy: 0.964347time31.52
x: 6.54919, y: 0.231892Vx: 0.204554, Vy: 0.964347time31.53
x: 6.55123, y: 0.241536Vx: 0.204554, Vy: 0.964347time31.54
x: 6.55328, y: 0.251179Vx: 0.204554, Vy: 0.964347time31.55
x: 6.55532, y: 0.260823Vx: 0.204554, Vy: 0.964347time31.56
x: 6.55737, y: 0.270466Vx: 0.204554, Vy: 0.964347time31.57
x: 6.55942, y: 0.28011Vx: 0.204554, Vy: 0.964347time31.58
x: 6.56146, y: 0.289753Vx: 0.204554, Vy: 0.964347time31.59
x: 6.56351, y: 0.299397Vx: 0.204554, Vy: 0.964347time31.6
x: 6.56555, y: 0.30904Vx: 0.204554, Vy: 0.964347time31.61
x: 6.5676, y: 0.318684Vx: 0.204554, Vy: 0.964347time31.62
x: 6.56964, y: 0.328327Vx: 0.204554, Vy: 0.964347time31.63
x: 6.57169, y: 0.33797Vx: 0.204554, Vy: 0.964347time31.64
x: 6.57373, y: 0.347614Vx: 0.204554, Vy: 0.964347time31.65
x: 6.57578, y: 0.357257Vx: 0.204554, Vy: 0.964347time31.66
x: 6.57783, y: 0.366901Vx: 0.204554, Vy: 0.964347time31.67
x: 6.57987, y: 0.376544Vx: 0.204554, Vy: 0.964347time31.68
x: 6.58192, y: 0.386188Vx: 0.204554, Vy: 0.964347time31.69
x: 6.58396, y: 0.395831Vx: 0.204554, Vy: 0.964347time31.7
x: 6.58601, y: 0.405475Vx: 0.204554, Vy: 0.964347time31.71
x: 6.58805, y: 0.415118Vx: 0.204554, Vy: 0.964347time31.72
x: 6.5901, y: 0.424762Vx: 0.204554, Vy: 0.964347time31.73
x: 6.59214, y: 0.434405Vx: 0.204554, Vy: 0.964347time31.74
x: 6.59419, y: 0.444049Vx: 0.204554, Vy: 0.964347time31.75
x: 6.59624, y: 0.453692Vx: 0.204554, Vy: 0.964347time31.76
x: 6.59828, y: 0.463336Vx: 0.204554, Vy: 0.964347time31.77
x: 6.60033, y: 0.472979Vx: 0.204554, Vy: 0.964347time31.78
x: 6.60237, y: 0.482622Vx: 0.204554, Vy: 0.964347time31.79
x: 6.60442, y: 0.492266Vx: 0.204554, Vy: 0.964347time31.8
x: 6.60646, y: 0.501909Vx: 0.204554, Vy: 0.964347time31.81
x: 6.60851, y: 0.511553Vx: 0.204554, Vy: 0.964347time31.82
x: 6.61055, y: 0.521196Vx: 0.204554, Vy: 0.964347time31.83
x: 6.6126, y: 0.53084Vx: 0.204554, Vy: 0.964347time31.84
x: 6.61465, y: 0.540483Vx: 0.204554, Vy: 0.964347time31.85
x: 6.61669, y: 0.550127Vx: 0.204554, Vy: 0.964347time31.86
x: 6.61874, y: 0.55977Vx: 0.204554, Vy: 0.964347time31.87
x: 6.62078, y: 0.569414Vx: 0.204554, Vy: 0.964347time31.88
x: 6.62283, y: 0.579057Vx: 0.204554, Vy: 0.964347time31.89
x: 6.62487, y: 0.588701Vx: 0.204554, Vy: 0.964347time31.9
x: 6.62692, y: 0.598344Vx: 0.204554, Vy: 0.964347time31.91
x: 6.62896, y: 0.607988Vx: 0.204554, Vy: 0.964347time31.92
x: 6.63101, y: 0.617631Vx: 0.204554, Vy: 0.964347time31.93
x: 6.63306, y: 0.627274Vx: 0.204554, Vy: 0.964347time31.94
x: 6.6351, y: 0.636918Vx: 0.204554, Vy: 0.964347time31.95
x: 6.63715, y: 0.646561Vx: 0.204554, Vy: 0.964347time31.96
x: 6.63919, y: 0.656205Vx: 0.204554, Vy: 0.964347time31.97
x: 6.64124, y: 0.665848Vx: 0.204554, Vy: 0.964347time31.98
x: 6.64328, y: 0.675492Vx: 0.204554, Vy: 0.964347time31.99
x: 6.64533, y: 0.685135Vx: 0.204554, Vy: 0.964347time32
x: 6.64737, y: 0.694779Vx: 0.204554, Vy: 0.964347time32.01
x: 6.64942, y: 0.704422Vx: 0.204554, Vy: 0.964347time32.02
x: 6.65146, y: 0.714066Vx: 0.204554, Vy: 0.964347time32.03
x: 6.65351, y: 0.723709Vx: 0.204554, Vy: 0.964347time32.04
x: 6.65556, y: 0.733353Vx: 0.204554, Vy: 0.964347time32.05
x: 6.6576, y: 0.742996Vx: 0.204554, Vy: 0.964347time32.06
x: 6.65965, y: 0.75264Vx: 0.204554, Vy: 0.964347time32.07
x: 6.66169, y: 0.762283Vx: 0.204554, Vy: 0.964347time32.08
x: 6.66374, y: 0.771926Vx: 0.204554, Vy: 0.964347time32.09
x: 6.66578, y: 0.78157Vx: 0.204554, Vy: 0.964347time32.1
x: 6.66783, y: 0.791213Vx: 0.204554, Vy: 0.964347time32.11
x: 6.66987, y: 0.800857Vx: 0.204554, Vy: 0.964347time32.12
x: 6.67192, y: 0.8105Vx: 0.204554, Vy: 0.964347time32.13
x: 6.67397, y: 0.820144Vx: 0.204554, Vy: 0.964347time32.14
x: 6.67601, y: 0.829787Vx: 0.204554, Vy: 0.964347time32.15
x: 6.67806, y: 0.839431Vx: 0.204554, Vy: 0.964347time32.16
x: 6.6801, y: 0.849074Vx: 0.204554, Vy: 0.964347time32.17
x: 6.68215, y: 0.858718Vx: 0.204554, Vy: 0.964347time32.18
x: 6.68419, y: 0.868361Vx: 0.204554, Vy: 0.964347time32.19
x: 6.68624, y: 0.878005Vx: 0.204554, Vy: 0.964347time32.2
x: 6.68828, y: 0.887648Vx: 0.204554, Vy: 0.964347time32.21
x: 6.69033, y: 0.897292Vx: 0.204554, Vy: 0.964347time32.22
x: 6.69238, y: 0.906935Vx: 0.204554, Vy: 0.964347time32.23
x: 6.69442, y: 0.916578Vx: 0.204554, Vy: 0.964347time32.24
x: 6.69647, y: 0.926222Vx: 0.204554, Vy: 0.964347time32.25
x: 6.69851, y: 0.935865Vx: 0.204554, Vy: 0.964347time32.26
x: 6.70056, y: 0.945509Vx: 0.204554, Vy: 0.964347time32.27
x: 6.7026, y: 0.955152Vx: 0.204554, Vy: 0.964347time32.28
x: 6.70465, y: 0.964796Vx: 0.204554, Vy: 0.964347time32.29
x: 6.70669, y: 0.974439Vx: 0.204554, Vy: 0.964347time32.3
x: 6.70874, y: 0.984083Vx: 0.204554, Vy: 0.964347time32.31
x: 6.71079, y: 0.993726Vx: 0.204554, Vy: 0.964347time32.32
x: 6.71283, y: 1.00337Vx: 0.204554, Vy: 0.964347time32.33
x: 6.71488, y: 1.01301Vx: 0.204554, Vy: 0.964347time32.34
x: 6.71692, y: 1.02266Vx: 0.204554, Vy: 0.964347time32.35
x: 6.71897, y: 1.0323Vx: 0.204554, Vy: 0.964347time32.36
x: 6.72101, y: 1.04194Vx: 0.204554, Vy: 0.964347time32.37
x: 6.72306, y: 1.05159Vx: 0.204554, Vy: 0.964347time32.38
x: 6.7251, y: 1.06123Vx: 0.204554, Vy: 0.964347time32.39
x: 6.72715, y: 1.07087Vx: 0.204554, Vy: 0.964347time32.4
x: 6.7292, y: 1.08052Vx: 0.204554, Vy: 0.964347time32.41
x: 6.73124, y: 1.09016Vx: 0.204554, Vy: 0.964347time32.42
x: 6.73329, y: 1.0998Vx: 0.204554, Vy: 0.964347time32.43
x: 6.73533, y: 1.10945Vx: 0.204554, Vy: 0.964347time32.44
x: 6.73738, y: 1.11909Vx: 0.204554, Vy: 0.964347time32.45
x: 6.73942, y: 1.12873Vx: 0.204554, Vy: 0.964347time32.46
x: 6.74147, y: 1.13838Vx: 0.204554, Vy: 0.964347time32.47
x: 6.74351, y: 1.14802Vx: 0.204554, Vy: 0.964347time32.48
x: 6.74556, y: 1.15767Vx: 0.204554, Vy: 0.964347time32.49
x: 6.74761, y: 1.16731Vx: 0.204554, Vy: 0.964347time32.5
x: 6.74965, y: 1.17695Vx: 0.204554, Vy: 0.964347time32.51
x: 6.7517, y: 1.1866Vx: 0.204554, Vy: 0.964347time32.52
x: 6.75374, y: 1.19624Vx: 0.204554, Vy: 0.964347time32.53
x: 6.75579, y: 1.20588Vx: 0.204554, Vy: 0.964347time32.54
x: 6.75783, y: 1.21553Vx: 0.204554, Vy: 0.964347time32.55
x: 6.75988, y: 1.22517Vx: 0.204554, Vy: 0.964347time32.56
x: 6.76192, y: 1.23481Vx: 0.204554, Vy: 0.964347time32.57
x: 6.76397, y: 1.24446Vx: 0.204554, Vy: 0.964347time32.58
x: 6.76601, y: 1.2541Vx: 0.204554, Vy: 0.964347time32.59
x: 6.76806, y: 1.26374Vx: 0.204554, Vy: 0.964347time32.6
x: 6.77011, y: 1.27339Vx: 0.204554, Vy: 0.964347time32.61
x: 6.77215, y: 1.28303Vx: 0.204554, Vy: 0.964347time32.62
x: 6.7742, y: 1.29267Vx: 0.204554, Vy: 0.964347time32.63
x: 6.77624, y: 1.30232Vx: 0.204554, Vy: 0.964347time32.64
x: 6.77829, y: 1.31196Vx: 0.204554, Vy: 0.964347time32.65
x: 6.78033, y: 1.3216Vx: 0.204554, Vy: 0.964347time32.66
x: 6.78238, y: 1.33125Vx: 0.204554, Vy: 0.964347time32.67
x: 6.78442, y: 1.34089Vx: 0.204554, Vy: 0.964347time32.68
x: 6.78647, y: 1.35053Vx: 0.204554, Vy: 0.964347time32.69
x: 6.78852, y: 1.36018Vx: 0.204554, Vy: 0.964347time32.7
x: 6.79056, y: 1.36982Vx: 0.204554, Vy: 0.964347time32.71
x: 6.79261, y: 1.37946Vx: 0.204554, Vy: 0.964347time32.72
x: 6.79465, y: 1.38911Vx: 0.204554, Vy: 0.964347time32.73
x: 6.7967, y: 1.39875Vx: 0.204554, Vy: 0.964347time32.74
x: 6.79874, y: 1.4084Vx: 0.204554, Vy: 0.964347time32.75
x: 6.80079, y: 1.41804Vx: 0.204554, Vy: 0.963859time32.76
x: 6.80283, y: 1.42767Vx: 0.204554, Vy: 0.962543time32.77
x: 6.80488, y: 1.43729Vx: 0.204554, Vy: 0.961226time32.78
x: 6.80693, y: 1.44689Vx: 0.204554, Vy: 0.95991time32.79
x: 6.80897, y: 1.45649Vx: 0.204554, Vy: 0.958593time32.8
x: 6.81102, y: 1.46607Vx: 0.204554, Vy: 0.957277time32.81
x: 6.81306, y: 1.47563Vx: 0.204554, Vy: 0.95596time32.82
x: 6.81511, y: 1.48519Vx: 0.204554, Vy: 0.954644time32.83
x: 6.81715, y: 1.49472Vx: 0.204554, Vy: 0.952198time32.84
x: 6.8192, y: 1.50422Vx: 0.204554, Vy: 0.948056time32.85
x: 6.82124, y: 1.51368Vx: 0.204554, Vy: 0.943914time32.86
x: 6.82329, y: 1.5231Vx: 0.204554, Vy: 0.939772time32.87
x: 6.82534, y: 1.53248Vx: 0.204554, Vy: 0.93563time32.88
x: 6.82738, y: 1.54182Vx: 0.204554, Vy: 0.931487time32.89
x: 6.82943, y: 1.55111Vx: 0.204554, Vy: 0.927345time32.9
x: 6.83147, y: 1.56036Vx: 0.204554, Vy: 0.923203time32.91
x: 6.83352, y: 1.56956Vx: 0.204554, Vy: 0.915628time32.92
x: 6.83556, y: 1.57867Vx: 0.204554, Vy: 0.907955time32.93
